SEGMENT_ID|CHARGE_ID|SERIES_NUM|CONFIRMATION_NUM|RECORD_NUM|BILL_DATE|ORIGINAL_CHARGE_ID|TAX_ID|TAX_CODE|TAX_DESCRIPTION|CODE_TYPE|SVC_DESCRIPTION|REV_CATEGORY_ID|REV_CATEGORY_DESCRIPTION|CHRG_CHANNEL_ID|CHRG_CHANNEL_CODE|CHARGE_STATUS|STATUS_REASON_ID|STATUS_REASON_DESCRIPTION|RES_CURR_CODE|RES_CURR_CHRG_AMOUNT|RPT_CURR_CODE|RPT_CURR_CHRG_AMOUNT|CHARGE_COMMENT|CREATED_DATE|LAST_MODIFIED_DATE
1AN71R2993|7251|299 |1AN71R|3|17-FEB-16|6845|542|KTW |Katowice Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-31|EUR|-7|Katowice Departure Tax|17-FEB-16|17-FEB-16
1AN71R2994|7252|299 |1AN71R|4|17-FEB-16|6846||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-178|EUR|-41|WEB:AIR|17-FEB-16|17-FEB-16
1AN71R2994|7253|299 |1AN71R|4|17-FEB-16|6847|542|KTW |Katowice Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-31|EUR|-7|Katowice Departure Tax|17-FEB-16|17-FEB-16
1AN71R2994|7254|299 |1AN71R|4|17-FEB-16|6848||||XBAG      |20 KG BAG|7|Special Service Requests|1|STANDARD|0|10|Auto Cancel|PLN|-90|EUR|-21||17-FEB-16|17-FEB-16
1AN71R2995|7255|299 |1AN71R|5|17-FEB-16|6849||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-148|EUR|-34|WEB:AIR|17-FEB-16|17-FEB-16
1AN71R2995|7256|299 |1AN71R|5|17-FEB-16|6850|546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-61|EUR|-14|Varna Departure Tax|17-FEB-16|17-FEB-16
1AN71R2996|7257|299 |1AN71R|6|17-FEB-16|6851||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-148|EUR|-34|WEB:AIR|17-FEB-16|17-FEB-16
1AN71R2996|7258|299 |1AN71R|6|17-FEB-16|6852|546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-61|EUR|-14|Varna Departure Tax|17-FEB-16|17-FEB-16
1AN71R2997|7259|299 |1AN71R|7|17-FEB-16|6853||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-148|EUR|-34|WEB:AIR|17-FEB-16|17-FEB-16
1AN71R2997|7260|299 |1AN71R|7|17-FEB-16|6854|546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-61|EUR|-14|Varna Departure Tax|17-FEB-16|17-FEB-16
1AN71R2998|7261|299 |1AN71R|8|17-FEB-16|6855||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-148|EUR|-34|WEB:AIR|17-FEB-16|17-FEB-16
1AN71R2998|7262|299 |1AN71R|8|17-FEB-16|6856|546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-61|EUR|-14|Varna Departure Tax|17-FEB-16|17-FEB-16
BSMT642991|6857|299 |BSMT64|1|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|PLN|217|EUR|50|WEB:AIR|16-FEB-16|17-FEB-16
BSMT642991|6858|299 |BSMT64|1|16-FEB-16||541|WAW |WAW Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|PLN|62|EUR|14|WAW Departure Tax|16-FEB-16|17-FEB-16
BSMT642992|6859|299 |BSMT64|2|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|PLN|217|EUR|50|WEB:AIR|16-FEB-16|17-FEB-16
BSMT642992|6860|299 |BSMT64|2|16-FEB-16||541|WAW |WAW Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|PLN|62|EUR|14|WAW Departure Tax|16-FEB-16|17-FEB-16
BSMT642993|6861|299 |BSMT64|3|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|PLN|217|EUR|50|WEB:AIR|16-FEB-16|17-FEB-16
BSMT642993|6862|299 |BSMT64|3|16-FEB-16||541|WAW |WAW Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|PLN|62|EUR|14|WAW Departure Tax|16-FEB-16|17-FEB-16
BSMT642994|6863|299 |BSMT64|4|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|PLN|217|EUR|50|WEB:AIR|16-FEB-16|17-FEB-16
BSMT642994|6864|299 |BSMT64|4|16-FEB-16||541|WAW |WAW Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|PLN|62|EUR|14|WAW Departure Tax|16-FEB-16|17-FEB-16
BSMT642995|6865|299 |BSMT64|5|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|PLN|227|EUR|52|WEB:AIR|16-FEB-16|17-FEB-16
BSMT642995|6866|299 |BSMT64|5|16-FEB-16||545|GR  |Greece Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|PLN|52|EUR|12|Greece Departure Tax|16-FEB-16|17-FEB-16
BSMT642996|6867|299 |BSMT64|6|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|PLN|227|EUR|52|WEB:AIR|16-FEB-16|17-FEB-16
BSMT642996|6868|299 |BSMT64|6|16-FEB-16||545|GR  |Greece Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|PLN|52|EUR|12|Greece Departure Tax|16-FEB-16|17-FEB-16
BSMT642997|6869|299 |BSMT64|7|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|PLN|227|EUR|52|WEB:AIR|16-FEB-16|17-FEB-16
BSMT642997|6870|299 |BSMT64|7|16-FEB-16||545|GR  |Greece Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|PLN|52|EUR|12|Greece Departure Tax|16-FEB-16|17-FEB-16
BSMT642998|6871|299 |BSMT64|8|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|PLN|227|EUR|52|WEB:AIR|16-FEB-16|17-FEB-16
BSMT642998|6872|299 |BSMT64|8|16-FEB-16||545|GR  |Greece Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|PLN|52|EUR|12|Greece Departure Tax|16-FEB-16|17-FEB-16
BSMT642991|7263|299 |BSMT64|1|17-FEB-16|6857||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-217|EUR|-50|WEB:AIR|17-FEB-16|17-FEB-16
BSMT642991|7264|299 |BSMT64|1|17-FEB-16|6858|541|WAW |WAW Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-62|EUR|-14|WAW Departure Tax|17-FEB-16|17-FEB-16
BSMT642992|7265|299 |BSMT64|2|17-FEB-16|6859||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-217|EUR|-50|WEB:AIR|17-FEB-16|17-FEB-16
BSMT642992|7266|299 |BSMT64|2|17-FEB-16|6860|541|WAW |WAW Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-62|EUR|-14|WAW Departure Tax|17-FEB-16|17-FEB-16
BSMT642993|7267|299 |BSMT64|3|17-FEB-16|6861||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-217|EUR|-50|WEB:AIR|17-FEB-16|17-FEB-16
BSMT642993|7268|299 |BSMT64|3|17-FEB-16|6862|541|WAW |WAW Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-62|EUR|-14|WAW Departure Tax|17-FEB-16|17-FEB-16
BSMT642994|7269|299 |BSMT64|4|17-FEB-16|6863||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-217|EUR|-50|WEB:AIR|17-FEB-16|17-FEB-16
BSMT642994|7270|299 |BSMT64|4|17-FEB-16|6864|541|WAW |WAW Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-62|EUR|-14|WAW Departure Tax|17-FEB-16|17-FEB-16
BSMT642995|7271|299 |BSMT64|5|17-FEB-16|6865||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-227|EUR|-52|WEB:AIR|17-FEB-16|17-FEB-16
BSMT642995|7272|299 |BSMT64|5|17-FEB-16|6866|545|GR  |Greece Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-52|EUR|-12|Greece Departure Tax|17-FEB-16|17-FEB-16
BSMT642996|7273|299 |BSMT64|6|17-FEB-16|6867||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-227|EUR|-52|WEB:AIR|17-FEB-16|17-FEB-16
BSMT642996|7274|299 |BSMT64|6|17-FEB-16|6868|545|GR  |Greece Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-52|EUR|-12|Greece Departure Tax|17-FEB-16|17-FEB-16
BSMT642997|7275|299 |BSMT64|7|17-FEB-16|6869||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-227|EUR|-52|WEB:AIR|17-FEB-16|17-FEB-16
BSMT642997|7276|299 |BSMT64|7|17-FEB-16|6870|545|GR  |Greece Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-52|EUR|-12|Greece Departure Tax|17-FEB-16|17-FEB-16
BSMT642998|7277|299 |BSMT64|8|17-FEB-16|6871||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-227|EUR|-52|WEB:AIR|17-FEB-16|17-FEB-16
BSMT642998|7278|299 |BSMT64|8|17-FEB-16|6872|545|GR  |Greece Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-52|EUR|-12|Greece Departure Tax|17-FEB-16|17-FEB-16
LS75OK2991|6873|299 |LS75OK|1|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|PLN|178|EUR|41|WEB:AIR|16-FEB-16|17-FEB-16
LS75OK2991|6874|299 |LS75OK|1|16-FEB-16||542|KTW |Katowice Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|PLN|31|EUR|7|Katowice Departure Tax|16-FEB-16|17-FEB-16
LS75OK2992|6875|299 |LS75OK|2|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|PLN|198|EUR|46|WEB:AIR|16-FEB-16|17-FEB-16
LS75OK2992|6876|299 |LS75OK|2|16-FEB-16||546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|PLN|61|EUR|14|Varna Departure Tax|16-FEB-16|17-FEB-16
LS75OK2991|7279|299 |LS75OK|1|17-FEB-16|6873||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-178|EUR|-41|WEB:AIR|17-FEB-16|17-FEB-16
LS75OK2991|7280|299 |LS75OK|1|17-FEB-16|6874|542|KTW |Katowice Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-31|EUR|-7|Katowice Departure Tax|17-FEB-16|17-FEB-16
LS75OK2992|7281|299 |LS75OK|2|17-FEB-16|6875||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|PLN|-198|EUR|-46|WEB:AIR|17-FEB-16|17-FEB-16
LS75OK2992|7282|299 |LS75OK|2|17-FEB-16|6876|546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|PLN|-61|EUR|-14|Varna Departure Tax|17-FEB-16|17-FEB-16
C6NPIW2993|6915|299 |C6NPIW|3|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|EUR|72|EUR|72|WEB:AIR|16-FEB-16|17-FEB-16
C6NPIW2993|6916|299 |C6NPIW|3|16-FEB-16||542|KTW |Katowice Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|EUR|7|EUR|7|Katowice Departure Tax|16-FEB-16|17-FEB-16
C6NPIW2994|6917|299 |C6NPIW|4|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|EUR|65|EUR|65|WEB:AIR|16-FEB-16|17-FEB-16
C6NPIW2994|6918|299 |C6NPIW|4|16-FEB-16||546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|EUR|14|EUR|14|Varna Departure Tax|16-FEB-16|17-FEB-16
C6NPIW2995|6919|299 |C6NPIW|5|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|EUR|65|EUR|65|WEB:AIR|16-FEB-16|17-FEB-16
C6NPIW2995|6920|299 |C6NPIW|5|16-FEB-16||546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|EUR|14|EUR|14|Varna Departure Tax|16-FEB-16|17-FEB-16
C6NPIW2996|6921|299 |C6NPIW|6|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|EUR|65|EUR|65|WEB:AIR|16-FEB-16|17-FEB-16
C6NPIW2996|6922|299 |C6NPIW|6|16-FEB-16||546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|EUR|14|EUR|14|Varna Departure Tax|16-FEB-16|17-FEB-16
C6NPIW2991|7283|299 |C6NPIW|1|17-FEB-16|6911||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|EUR|-72|EUR|-72|WEB:AIR|17-FEB-16|17-FEB-16
C6NPIW2991|7284|299 |C6NPIW|1|17-FEB-16|6912|542|KTW |Katowice Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|EUR|-7|EUR|-7|Katowice Departure Tax|17-FEB-16|17-FEB-16
C6NPIW2992|7285|299 |C6NPIW|2|17-FEB-16|6913||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|EUR|-72|EUR|-72|WEB:AIR|17-FEB-16|17-FEB-16
C6NPIW2992|7286|299 |C6NPIW|2|17-FEB-16|6914|542|KTW |Katowice Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|EUR|-7|EUR|-7|Katowice Departure Tax|17-FEB-16|17-FEB-16
C6NPIW2993|7287|299 |C6NPIW|3|17-FEB-16|6915||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|EUR|-72|EUR|-72|WEB:AIR|17-FEB-16|17-FEB-16
C6NPIW2993|7288|299 |C6NPIW|3|17-FEB-16|6916|542|KTW |Katowice Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|EUR|-7|EUR|-7|Katowice Departure Tax|17-FEB-16|17-FEB-16
C6NPIW2994|7289|299 |C6NPIW|4|17-FEB-16|6917||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|EUR|-65|EUR|-65|WEB:AIR|17-FEB-16|17-FEB-16
C6NPIW2994|7290|299 |C6NPIW|4|17-FEB-16|6918|546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|EUR|-14|EUR|-14|Varna Departure Tax|17-FEB-16|17-FEB-16
C6NPIW2995|7291|299 |C6NPIW|5|17-FEB-16|6919||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|EUR|-65|EUR|-65|WEB:AIR|17-FEB-16|17-FEB-16
C6NPIW2995|7292|299 |C6NPIW|5|17-FEB-16|6920|546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|EUR|-14|EUR|-14|Varna Departure Tax|17-FEB-16|17-FEB-16
C6NPIW2996|7293|299 |C6NPIW|6|17-FEB-16|6921||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|EUR|-65|EUR|-65|WEB:AIR|17-FEB-16|17-FEB-16
C6NPIW2996|7294|299 |C6NPIW|6|17-FEB-16|6922|546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|EUR|-14|EUR|-14|Varna Departure Tax|17-FEB-16|17-FEB-16
C6NPIW2991|6911|299 |C6NPIW|1|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|EUR|72|EUR|72|WEB:AIR|16-FEB-16|17-FEB-16
C6NPIW2991|6912|299 |C6NPIW|1|16-FEB-16||542|KTW |Katowice Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|EUR|7|EUR|7|Katowice Departure Tax|16-FEB-16|17-FEB-16
C6NPIW2992|6913|299 |C6NPIW|2|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|EUR|72|EUR|72|WEB:AIR|16-FEB-16|17-FEB-16
C6NPIW2992|6914|299 |C6NPIW|2|16-FEB-16||542|KTW |Katowice Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|EUR|7|EUR|7|Katowice Departure Tax|16-FEB-16|17-FEB-16
69M4LW2991|6935|299 |69M4LW|1|16-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|0|0|Original Booking|EUR|15|EUR|15|WEB:AIR|16-FEB-16|17-FEB-16
69M4LW2991|6936|299 |69M4LW|1|16-FEB-16||546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|0|0|Original Booking|EUR|14|EUR|14|Varna Departure Tax|16-FEB-16|17-FEB-16
69M4LW2991|6937|299 |69M4LW|1|16-FEB-16|||||NSST      |SEAT RESERVATION|7|Special Service Requests|8|EXT_WEB|0|0|Original Booking|EUR|5|EUR|5|SEAT RESERVATION|16-FEB-16|17-FEB-16
69M4LW2991|7295|299 |69M4LW|1|17-FEB-16|6935||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|1|STANDARD|0|10|Auto Cancel|EUR|-15|EUR|-15|WEB:AIR|17-FEB-16|17-FEB-16
69M4LW2991|7296|299 |69M4LW|1|17-FEB-16|6936|546|VAR |Varna Departure Tax|TAX       |Tax|1|This revenue category is undefined|1|STANDARD|0|10|Auto Cancel|EUR|-14|EUR|-14|Varna Departure Tax|17-FEB-16|17-FEB-16
69M4LW2991|7297|299 |69M4LW|1|17-FEB-16|6937||||NSST      |SEAT RESERVATION|7|Special Service Requests|1|STANDARD|0|10|Auto Cancel|EUR|-5|EUR|-5|SEAT RESERVATION|17-FEB-16|17-FEB-16
TUUGZT2991|7298|299 |TUUGZT|1|17-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|1|0|Original Booking|PLN|228|EUR|52|WEB:AIR|17-FEB-16|17-FEB-16
TUUGZT2991|7299|299 |TUUGZT|1|17-FEB-16||542|KTW |Katowice Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|1|0|Original Booking|PLN|31|EUR|7|Katowice Departure Tax|17-FEB-16|17-FEB-16
TUUGZT2992|7300|299 |TUUGZT|2|17-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|1|0|Original Booking|PLN|228|EUR|52|WEB:AIR|17-FEB-16|17-FEB-16
TUUGZT2992|7301|299 |TUUGZT|2|17-FEB-16||542|KTW |Katowice Departure Tax|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|1|0|Original Booking|PLN|31|EUR|7|Katowice Departure Tax|17-FEB-16|17-FEB-16
TUUGZT2992|7322|299 |TUUGZT|2|17-FEB-16|||||XBAG      |20 KG BAG|7|Special Service Requests|8|EXT_WEB|1|0|Original Booking|PLN|90|EUR|21||17-FEB-16|17-FEB-16
TUUGZT2993|7323|299 |TUUGZT|3|17-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|1|0|Original Booking|PLN|202|EUR|46|WEB:AIR|17-FEB-16|17-FEB-16
TUUGZT2993|7324|299 |TUUGZT|3|17-FEB-16||543|BOJ |Bourgas Departure Tax - Adult|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|1|0|Original Booking|PLN|57|EUR|13|Bourgas Departure Tax - Adult|17-FEB-16|17-FEB-16
TUUGZT2994|7325|299 |TUUGZT|4|17-FEB-16|||||AIR       |AIR FARE|3|Booking/Transaction/Call center fees|8|EXT_WEB|1|0|Original Booking|PLN|202|EUR|46|WEB:AIR|17-FEB-16|17-FEB-16
TUUGZT2994|7326|299 |TUUGZT|4|17-FEB-16||543|BOJ |Bourgas Departure Tax - Adult|TAX       |Tax|1|This revenue category is undefined|8|EXT_WEB|1|0|Original Booking|PLN|57|EUR|13|Bourgas Departure Tax - Adult|17-FEB-16|17-FEB-16
TUUGZT2994|7327|299 |TUUGZT|4|17-FEB-16|||||XBAG      |20 KG BAG|7|Special Service Requests|8|EXT_WEB|1|0|Original Booking|PLN|90|EUR|21||17-FEB-16|17-FEB-16
